symbol,price_day,price_change,closing_price,start_price,end_price 
EQT,2024-04-08,1.0,36.84,,
EQT,2024-04-05,-0.8,36.48,,
EQT,,,,36.76,38.66
EQX,2024-05-01,0.2,5.42,,
EQX,2024-04-30,-4.8,5.41,,
EQX,2024-04-29,2.7,5.68,,
EQX,2024-04-26,5.3,5.53,,
EQX,2024-04-25,0.4,5.25,,
EQX,2024-04-24,-8.6,5.23,,
EQX,2024-04-23,0.9,5.72,,
EQX,2024-04-22,-5.5,5.67,,
EQX,2024-04-19,2.4,6.0,,
EQX,2024-04-18,-0.3,5.86,,
EQX,2024-04-17,0.9,5.88,,
EQX,2024-04-16,0.0,5.83,,
EQX,2024-04-15,-2.3,5.83,,
EQX,2024-04-12,-2.1,5.97,,
EQX,2024-04-11,3.0,6.1,,
EQX,2024-04-10,-4.2,5.92,,
EQX,2024-04-09,-0.2,6.18,,
EQX,2024-04-08,-1.0,6.19,,
EQX,2024-04-05,1.1,6.25,,
EQX,,,,6.18,5.42
ERF,2024-05-01,-1.3,19.33,,
ERF,2024-04-30,-3.9,19.58,,
ERF,2024-04-29,-0.7,20.37,,
ERF,2024-04-26,0.3,20.51,,
ERF,2024-04-25,0.6,20.44,,
ERF,2024-04-24,0.2,20.32,,
ERF,2024-04-23,0.6,20.27,,
ERF,2024-04-22,1.1,20.15,,
ERF,2024-04-19,0.5,19.93,,
ERF,2024-04-18,-1.1,19.83,,
ERF,2024-04-17,-1.5,20.05,,
ERF,2024-04-16,-0.5,20.36,,
ERF,2024-04-15,-1.0,20.47,,
ERF,2024-04-12,0.0,20.67,,
ERF,2024-04-11,0.1,20.66,,
ERF,2024-04-10,1.5,20.63,,
ERF,2024-04-09,0.0,20.33,,
ERF,2024-04-08,-0.1,20.33,,
ERF,2024-04-05,1.6,20.35,,
ERF,,,,20.03,19.33
ES,2024-05-01,1.6,61.62,,
ES,2024-04-30,0.3,60.62,,
ES,2024-04-29,1.7,60.46,,
ES,2024-04-26,-1.8,59.46,,
ES,2024-04-25,-0.5,60.52,,
ES,2024-04-24,0.8,60.84,,
ES,2024-04-23,0.1,60.35,,
ES,2024-04-22,1.0,60.3,,
ES,2024-04-19,1.2,59.69,,
ES,2024-04-18,0.8,58.99,,
ES,2024-04-17,2.3,58.51,,
ES,2024-04-16,-1.8,57.2,,
ES,2024-04-15,-0.9,58.24,,
ES,2024-04-12,-0.6,58.79,,
ES,2024-04-11,0.1,59.15,,
ES,2024-04-10,-1.5,59.07,,
ES,2024-04-09,0.8,59.96,,
ES,2024-04-08,1.6,59.47,,
ES,2024-04-05,-0.7,58.51,,
ES,,,,58.92,61.62
ESI,2024-05-01,0.8,23.32,,
ESI,2024-04-30,-4.2,23.13,,
ESI,2024-04-29,1.3,24.15,,
ESI,2024-04-26,0.7,23.85,,
ESI,2024-04-25,-0.6,23.68,,
ESI,2024-04-24,-0.7,23.82,,
ESI,2024-04-23,1.2,23.98,,
ESI,2024-04-22,-0.3,23.7,,
ESI,2024-04-19,0.6,23.77,,
ESI,2024-04-18,-0.6,23.63,,
ESI,2024-04-17,-1.3,23.77,,
ESI,2024-04-16,-1.5,24.08,,
ESI,2024-04-15,-0.7,24.45,,
ESI,2024-04-12,-2.3,24.61,,
ESI,2024-04-11,-0.4,25.19,,
ESI,2024-04-10,-1.6,25.29,,
ESI,2024-04-09,1.4,25.71,,
ESI,2024-04-08,2.6,25.35,,
ESI,2024-04-05,-1.0,24.71,,
ESI,,,,24.97,23.32
ESTC,2024-05-01,3.5,105.75,,
ESTC,2024-04-30,-1.6,102.22,,
ESTC,2024-04-29,-3.3,103.92,,
ESTC,2024-04-26,2.5,107.43,,
ESTC,2024-04-25,1.0,104.79,,
ESTC,2024-04-24,1.1,103.71,,
ESTC,2024-04-23,4.2,102.54,,
ESTC,2024-04-22,2.3,98.36,,
ESTC,2024-04-19,0.9,96.19,,
ESTC,2024-04-18,0.7,95.31,,
ESTC,2024-04-17,-0.6,94.61,,
ESTC,2024-04-16,0.3,95.18,,
ESTC,2024-04-15,-2.5,94.85,,
ESTC,2024-04-12,-2.6,97.24,,
ESTC,2024-04-11,1.6,99.85,,
ESTC,2024-04-10,-0.5,98.23,,
ESTC,2024-04-09,0.4,98.71,,
ESTC,2024-04-08,0.9,98.31,,
ESTC,2024-04-05,-0.2,97.44,,
ESTC,,,,97.63,105.75
ETN,2024-05-01,-2.0,312.03,,
ETN,2024-04-30,-2.5,318.26,,
ETN,2024-04-29,0.7,326.51,,
ETN,2024-04-26,2.3,324.3,,
ETN,2024-04-25,-0.5,317.1,,
ETN,2024-04-24,1.9,318.79,,
ETN,2024-04-23,1.5,312.84,,
ETN,2024-04-22,1.7,308.09,,
ETN,2024-04-19,-1.9,303.02,,
ETN,2024-04-18,-0.4,308.94,,
ETN,2024-04-17,-1.6,310.18,,
ETN,2024-04-16,0.0,315.35,,
ETN,2024-04-15,-1.0,315.28,,
ETN,2024-04-12,0.4,318.5,,
ETN,2024-04-11,0.9,317.26,,
ETN,2024-04-10,0.2,314.37,,
ETN,2024-04-09,-3.7,313.87,,
ETN,2024-04-08,-1.4,325.82,,
ETN,2024-04-05,3.2,330.51,,
ETN,,,,320.16,312.03
ETR,2024-05-01,0.3,106.98,,
ETR,2024-04-30,-0.5,106.67,,
ETR,2024-04-29,0.6,107.17,,
ETR,2024-04-26,-1.0,106.5,,
ETR,2024-04-25,1.0,107.53,,
ETR,2024-04-24,-0.7,106.46,,
ETR,2024-04-23,-0.3,107.18,,
ETR,2024-04-22,0.6,107.45,,
ETR,2024-04-19,2.9,106.77,,
ETR,2024-04-18,0.5,103.75,,
ETR,2024-04-17,2.6,103.19,,
ETR,2024-04-16,-1.6,100.61,,
ETR,2024-04-15,-0.6,102.29,,
ETR,2024-04-12,-0.9,102.91,,
ETR,2024-04-11,-0.7,103.83,,
ETR,2024-04-10,-1.7,104.56,,
ETR,2024-04-09,0.5,106.32,,
ETR,2024-04-08,1.5,105.76,,
ETR,2024-04-05,-0.1,104.23,,
ETR,,,,104.32,106.98
ETRN,2024-05-01,-3.2,13.1,,
ETRN,2024-04-30,-2.5,13.53,,
ETRN,2024-04-29,1.0,13.88,,
ETRN,2024-04-26,0.1,13.74,,
ETRN,2024-04-25,2.1,13.72,,
ETRN,2024-04-24,4.3,13.44,,
ETRN,2024-04-23,0.2,12.89,,
ETRN,2024-04-22,3.3,12.86,,
ETRN,2024-04-19,1.6,12.45,,
ETRN,2024-04-18,-0.2,12.25,,
ETRN,2024-04-17,-0.2,12.27,,
ETRN,2024-04-16,-1.0,12.29,,
ETRN,2024-04-15,-2.3,12.42,,
ETRN,2024-04-12,-0.7,12.71,,
ETRN,2024-04-11,0.2,12.8,,
ETRN,2024-04-10,-0.7,12.78,,
ETRN,2024-04-09,2.5,12.87,,
ETRN,2024-04-08,1.9,12.55,,
ETRN,2024-04-05,-1.2,12.31,,
ETRN,,,,12.46,13.1
ETSY,2024-05-01,1.6,69.74,,
ETSY,2024-04-30,-0.3,68.67,,
ETSY,2024-04-29,2.2,68.88,,
ETSY,2024-04-26,0.3,67.43,,
ETSY,2024-04-25,0.5,67.2,,
ETSY,2024-04-24,-2.2,66.87,,
ETSY,2024-04-23,2.9,68.35,,
ETSY,2024-04-22,-0.5,66.45,,
ETSY,2024-04-19,-0.9,66.76,,
ETSY,2024-04-18,-0.2,67.34,,
ETSY,2024-04-17,-1.3,67.49,,
ETSY,2024-04-16,2.4,68.36,,
ETSY,2024-04-15,-0.5,66.73,,
ETSY,2024-04-12,-2.0,67.05,,
ETSY,2024-04-11,1.1,68.41,,
ETSY,2024-04-10,-1.4,67.69,,
ETSY,2024-04-09,3.9,68.67,,
ETSY,2024-04-08,1.7,66.1,,
ETSY,2024-04-05,-0.9,64.98,,
ETSY,,,,65.56,69.74
ETWO,2024-05-01,0.2,4.86,,
ETWO,2024-04-30,13.8,4.85,,
ETWO,2024-04-29,-0.9,4.26,,
ETWO,2024-04-26,5.7,4.3,,
ETWO,2024-04-25,-3.6,4.07,,
ETWO,2024-04-24,0.7,4.22,,
ETWO,2024-04-23,1.9,4.19,,
ETWO,2024-04-22,3.8,4.11,,
ETWO,2024-04-19,0.8,3.96,,
ETWO,2024-04-18,-1.0,3.93,,
ETWO,2024-04-17,0.0,3.97,,
ETWO,2024-04-16,-1.0,3.97,,
ETWO,2024-04-15,-3.6,4.01,,
ETWO,2024-04-12,-3.7,4.16,,
ETWO,2024-04-11,5.4,4.32,,
ETWO,2024-04-10,-5.3,4.1,,
ETWO,2024-04-09,-0.7,4.33,,
ETWO,2024-04-08,1.2,4.36,,
ETWO,2024-04-05,1.7,4.31,,
ETWO,,,,4.24,4.86
EURN,2024-05-01,-0.2,16.66,,
EURN,2024-04-30,-0.4,16.69,,
EURN,2024-04-29,-0.6,16.75,,
EURN,2024-04-26,2.6,16.85,,
EURN,2024-04-25,0.0,16.42,,
EURN,2024-04-24,-0.8,16.42,,
EURN,2024-04-23,1.7,16.56,,
EURN,2024-04-22,-0.4,16.29,,
EURN,2024-04-19,-0.1,16.35,,
EURN,2024-04-18,-0.8,16.37,,
EURN,2024-04-17,0.2,16.5,,
EURN,2024-04-16,1.7,16.46,,
EURN,2024-04-15,-0.6,16.18,,
EURN,2024-04-12,-1.8,16.28,,
EURN,2024-04-11,1.0,16.58,,
EURN,2024-04-10,-1.2,16.41,,
EURN,2024-04-09,0.1,16.61,,
EURN,2024-04-08,-2.3,16.59,,
EURN,2024-04-05,1.3,16.98,,
EURN,,,,16.77,16.66
EVH,2024-05-01,-1.7,27.27,,
EVH,2024-04-30,-0.3,27.74,,
EVH,2024-04-29,0.6,27.81,,
EVH,2024-04-26,-2.4,27.65,,
EVH,2024-04-25,-3.2,28.32,,
EVH,2024-04-24,-2.9,29.26,,
EVH,2024-04-23,0.9,30.13,,
EVH,2024-04-22,1.2,29.86,,
EVH,2024-04-19,-0.4,29.51,,
EVH,2024-04-18,-0.1,29.62,,
EVH,2024-04-17,-1.7,29.64,,
EVH,2024-04-16,-0.5,30.16,,
EVH,2024-04-15,0.6,30.3,,
EVH,2024-04-12,-1.3,30.13,,
EVH,2024-04-11,0.3,30.53,,
EVH,2024-04-10,-2.5,30.43,,
EVH,2024-04-09,2.3,31.2,,
EVH,2024-04-08,0.5,30.5,,
EVH,2024-04-05,1.8,30.36,,
EVH,,,,29.81,27.27
EVRG,2024-05-01,0.9,52.94,,
EVRG,2024-04-30,-0.6,52.45,,
EVRG,2024-04-29,2.1,52.75,,
EVRG,2024-04-26,-1.4,51.69,,
EVRG,2024-04-25,-0.1,52.42,,
EVRG,2024-04-24,0.4,52.48,,
EVRG,2024-04-23,-0.0,52.25,,
EVRG,2024-04-22,1.0,52.26,,
EVRG,2024-04-19,1.6,51.76,,
EVRG,2024-04-18,0.9,50.96,,
EVRG,2024-04-17,2.0,50.53,,
EVRG,2024-04-16,-1.6,49.56,,
EVRG,2024-04-15,-1.1,50.39,,
EVRG,2024-04-12,-1.0,50.95,,
EVRG,2024-04-11,-0.4,51.46,,
EVRG,2024-04-10,-2.4,51.68,,
EVRG,2024-04-09,0.4,52.97,,
EVRG,2024-04-08,1.1,52.78,,
EVRG,2024-04-05,-0.9,52.2,,
EVRG,,,,52.68,52.94
EW,2024-05-01,-0.4,84.3,,
EW,2024-04-30,-1.5,84.67,,
EW,2024-04-29,-0.6,85.95,,
EW,2024-04-26,-1.8,86.43,,
EW,2024-04-25,-0.7,88.01,,
EW,2024-04-24,1.0,88.61,,
EW,2024-04-23,0.9,87.75,,
EW,2024-04-22,1.2,86.96,,
EW,2024-04-19,-0.6,85.94,,
EW,2024-04-18,-0.9,86.45,,
EW,2024-04-17,-3.1,87.24,,
EW,2024-04-16,1.0,90.05,,
EW,2024-04-15,-1.2,89.2,,
EW,2024-04-12,-1.2,90.28,,
EW,2024-04-11,-0.1,91.41,,
EW,2024-04-10,-1.7,91.51,,
EW,2024-04-09,0.8,93.05,,
EW,2024-04-08,-0.4,92.34,,
EW,2024-04-05,1.6,92.7,,
EW,,,,91.2,84.3
EWBC,2024-05-01,1.4,75.56,,
EWBC,2024-04-30,-2.6,74.49,,
EWBC,2024-04-29,0.6,76.45,,
EWBC,2024-04-26,-0.5,75.98,,
EWBC,2024-04-25,-1.1,76.36,,
EWBC,2024-04-24,2.5,77.2,,
EWBC,2024-04-23,1.1,75.3,,
EWBC,2024-04-22,2.2,74.47,,
EWBC,2024-04-19,1.5,72.88,,
EWBC,2024-04-18,0.3,71.8,,
EWBC,2024-04-17,0.3,71.56,,
EWBC,2024-04-16,-1.4,71.35,,
EWBC,2024-04-15,-0.5,72.38,,
EWBC,2024-04-12,-1.5,72.76,,
EWBC,2024-04-11,0.2,73.87,,
EWBC,2024-04-10,-3.3,73.7,,
EWBC,2024-04-09,-0.2,76.25,,
EWBC,2024-04-08,1.4,76.44,,
EWBC,2024-04-05,0.6,75.41,,
EWBC,,,,74.99,75.56
EXAS,2024-05-01,1.1,60.01,,
EXAS,2024-04-30,1.0,59.35,,
EXAS,2024-04-29,-0.1,58.78,,
EXAS,2024-04-26,0.1,58.85,,
EXAS,2024-04-25,-7.0,58.79,,
EXAS,2024-04-24,-0.5,63.24,,
EXAS,2024-04-23,1.8,63.53,,
EXAS,2024-04-22,2.4,62.41,,
EXAS,2024-04-19,-4.0,60.96,,
EXAS,2024-04-18,0.4,63.48,,
EXAS,2024-04-17,-1.0,63.22,,
EXAS,2024-04-16,-2.3,63.86,,
EXAS,2024-04-15,-8.4,65.35,,
EXAS,2024-04-12,-2.2,71.34,,
EXAS,2024-04-11,-0.9,72.95,,
EXAS,2024-04-10,-0.9,73.6,,
EXAS,2024-04-09,4.1,74.26,,
EXAS,2024-04-08,1.6,71.33,,
EXAS,2024-04-05,0.1,70.23,,
EXAS,,,,70.16,60.01
EXC,2024-05-01,0.7,37.84,,
EXC,2024-04-30,-0.4,37.58,,
EXC,2024-04-29,1.1,37.72,,
EXC,2024-04-26,-0.9,37.32,,
EXC,2024-04-25,-0.3,37.66,,
EXC,2024-04-24,0.6,37.77,,
EXC,2024-04-23,-0.3,37.56,,
EXC,2024-04-22,0.3,37.67,,
EXC,2024-04-19,2.4,37.55,,
EXC,2024-04-18,0.7,36.68,,
EXC,2024-04-17,1.9,36.42,,
EXC,2024-04-16,-1.4,35.75,,
EXC,2024-04-15,-0.6,36.27,,
EXC,2024-04-12,-0.9,36.48,,
EXC,2024-04-11,-0.3,36.8,,
EXC,2024-04-10,-2.5,36.91,,
EXC,2024-04-09,0.2,37.87,,
EXC,2024-04-08,1.2,37.78,,
EXC,2024-04-05,0.3,37.34,,
EXC,,,,37.22,37.84
EXEL,2024-05-01,-6.5,21.925,,
EXEL,2024-04-30,-1.1,23.46,,
EXEL,2024-04-29,0.1,23.73,,
EXEL,2024-04-26,0.7,23.7,,
EXEL,2024-04-25,-0.8,23.53,,
EXEL,2024-04-24,1.8,23.71,,
EXEL,2024-04-23,1.8,23.29,,
EXEL,2024-04-22,1.6,22.87,,
EXEL,2024-04-19,0.1,22.52,,
EXEL,2024-04-18,-1.7,22.49,,
EXEL,2024-04-17,0.2,22.87,,
EXEL,2024-04-16,0.5,22.82,,
EXEL,2024-04-15,-0.5,22.7,,
EXEL,2024-04-12,0.7,22.81,,
EXEL,2024-04-11,-4.3,22.65,,
EXEL,2024-04-10,-0.2,23.68,,
EXEL,2024-04-09,1.6,23.72,,
EXEL,2024-04-08,0.9,23.35,,
EXEL,2024-04-05,-1.5,23.14,,
EXEL,,,,23.49,21.925
EXPD,2024-05-01,0.6,111.99,,
EXPD,2024-04-30,-2.2,111.31,,
EXPD,2024-04-29,0.4,113.79,,
EXPD,2024-04-26,0.1,113.3,,
EXPD,2024-04-25,0.2,113.15,,
EXPD,2024-04-24,-0.2,112.87,,
EXPD,2024-04-23,-0.9,113.07,,
EXPD,2024-04-22,-0.5,114.09,,
EXPD,2024-04-19,-0.1,114.61,,
EXPD,2024-04-18,0.4,114.76,,
EXPD,2024-04-17,-1.1,114.34,,
EXPD,2024-04-16,-0.9,115.67,,
EXPD,2024-04-15,-0.8,116.71,,
EXPD,2024-04-12,-0.9,117.65,,
EXPD,2024-04-11,0.4,118.76,,
EXPD,2024-04-10,-2.2,118.32,,
EXPD,2024-04-09,2.3,121.0,,
EXPD,2024-04-08,0.8,118.29,,
EXPD,2024-04-05,1.0,117.35,,
EXPD,,,,116.15,111.99
EXPE,2024-05-01,-1.1,133.14,,
EXPE,2024-04-30,-1.5,134.63,,
EXPE,2024-04-29,0.7,136.66,,
EXPE,2024-04-26,-0.4,135.7,,
EXPE,2024-04-25,0.3,136.25,,
EXPE,2024-04-24,0.6,135.8,,
EXPE,2024-04-23,2.6,135.02,,
EXPE,2024-04-22,2.0,131.59,,
EXPE,2024-04-19,0.5,129.0,,
EXPE,2024-04-18,-0.3,128.3,,
EXPE,2024-04-17,-0.2,128.73,,
EXPE,2024-04-16,0.2,128.94,,
EXPE,2024-04-15,-1.4,128.65,,
EXPE,2024-04-12,-2.1,130.46,,
EXPE,2024-04-11,1.4,133.22,,
EXPE,2024-04-10,-1.4,131.4,,
EXPE,2024-04-09,0.8,133.27,,
EXPE,2024-04-08,0.3,132.16,,
EXPE,2024-04-05,0.8,131.79,,
EXPE,,,,130.7,133.14
EXPI,2024-05-01,1.9,10.15,,
EXPI,2024-04-30,-3.2,9.96,,
EXPI,2024-04-29,1.7,10.29,,
EXPI,2024-04-26,1.5,10.12,,
EXPI,2024-04-25,-3.6,9.97,,
EXPI,2024-04-24,-1.9,10.34,,
EXPI,2024-04-23,5.1,10.54,,
EXPI,2024-04-22,1.8,10.03,,
EXPI,2024-04-19,-1.5,9.85,,
EXPI,2024-04-18,2.6,10.0,,
EXPI,2024-04-17,0.5,9.75,,
EXPI,2024-04-16,-0.2,9.7,,
EXPI,2024-04-15,-1.2,9.72,,
EXPI,2024-04-12,-3.2,9.84,,
EXPI,2024-04-11,5.0,10.17,,
EXPI,2024-04-10,-7.6,9.69,,
EXPI,2024-04-09,3.9,10.49,,
EXPI,2024-04-08,0.4,10.1,,
EXPI,2024-04-05,-5.6,10.06,,
EXPI,,,,10.66,10.15
EXTR,2024-05-01,2.2,11.45,,
EXTR,2024-04-30,-3.0,11.2,,
EXTR,2024-04-29,-0.4,11.55,,
EXTR,2024-04-26,2.4,11.6,,
EXTR,2024-04-25,1.6,11.33,,
EXTR,2024-04-24,0.5,11.15,,
EXTR,2024-04-23,3.4,11.09,,
EXTR,2024-04-22,-2.2,10.73,,
EXTR,2024-04-19,0.3,10.97,,
EXTR,2024-04-18,-1.7,10.94,,
EXTR,2024-04-17,0.0,11.13,,
EXTR,2024-04-16,0.0,11.13,,
EXTR,2024-04-15,4.0,11.13,,
EXTR,2024-04-12,-3.3,10.7,,
EXTR,2024-04-11,1.0,11.07,,
EXTR,2024-04-10,-4.8,10.96,,
EXTR,2024-04-09,3.7,11.51,,
EXTR,2024-04-08,2.0,11.1,,
EXTR,2024-04-05,-2.8,10.88,,
EXTR,,,,11.19,11.45
F,2024-05-01,0.4,12.2,,
F,2024-04-30,-4.7,12.15,,
F,2024-04-29,-0.3,12.75,,
F,2024-04-26,-1.9,12.79,,
F,2024-04-25,0.7,13.04,,
F,2024-04-24,0.1,12.95,,
F,2024-04-23,0.5,12.94,,
F,2024-04-22,6.1,12.88,,
F,2024-04-19,0.7,12.14,,
F,2024-04-18,0.2,12.06,,
F,2024-04-17,-0.4,12.04,,
F,2024-04-16,-1.1,12.09,,
F,2024-04-15,-3.0,12.23,,
F,2024-04-12,-3.3,12.61,,
F,2024-04-11,-0.2,13.04,,
F,2024-04-10,-3.5,13.06,,
F,2024-04-09,1.0,13.54,,
F,2024-04-08,1.0,13.41,,
F,2024-04-05,0.5,13.28,,
F,,,,13.21,12.2
FANG,2024-05-01,-2.5,196.01,,
FANG,2024-04-30,-2.3,201.13,,
FANG,2024-04-29,-0.9,205.86,,
FANG,2024-04-26,0.3,207.76,,
FANG,2024-04-25,0.9,207.1,,
FANG,2024-04-24,0.4,205.24,,
FANG,2024-04-23,0.9,204.37,,
FANG,2024-04-22,0.9,202.58,,
FANG,2024-04-19,0.6,200.74,,
FANG,2024-04-18,-0.8,199.6,,
FANG,2024-04-17,-1.4,201.15,,
FANG,2024-04-16,-0.7,203.95,,
FANG,2024-04-15,-0.5,205.35,,
FANG,2024-04-12,-0.9,206.34,,
FANG,2024-04-11,1.0,208.26,,
FANG,2024-04-10,0.3,206.23,,
FANG,2024-04-09,-0.5,205.53,,
FANG,2024-04-08,1.1,206.57,,
FANG,2024-04-05,1.6,204.32,,
FANG,,,,201.05,196.01
FAST,2024-05-01,0.4,68.18,,
FAST,2024-04-30,-0.8,67.94,,
FAST,2024-04-29,0.5,68.48,,
FAST,2024-04-26,0.0,68.17,,
FAST,2024-04-25,0.6,68.14,,
FAST,2024-04-24,0.3,67.74,,
FAST,2024-04-23,0.1,67.51,,
FAST,2024-04-22,-0.2,67.45,,
FAST,2024-04-19,0.1,67.57,,
FAST,2024-04-18,-1.4,67.5,,
FAST,2024-04-17,-0.5,68.48,,
FAST,2024-04-16,-0.9,68.79,,
FAST,2024-04-15,-1.5,69.39,,
FAST,2024-04-12,0.8,70.45,,
FAST,2024-04-11,-6.5,69.88,,
FAST,2024-04-10,-1.5,74.74,,
FAST,2024-04-09,0.0,75.9,,
FAST,2024-04-08,-1.0,75.89,,
FAST,2024-04-05,1.9,76.63,,
FAST,,,,75.17,68.18
FBIN,2024-05-01,-2.7,71.11,,
FBIN,2024-04-30,-2.9,73.1,,
FBIN,2024-04-29,1.4,75.25,,
FBIN,2024-04-26,1.3,74.18,,
FBIN,2024-04-25,-0.4,73.22,,
FBIN,2024-04-24,-1.5,73.53,,
FBIN,2024-04-23,2.4,74.64,,
FBIN,2024-04-22,-0.8,72.9,,
FBIN,2024-04-19,-0.1,73.51,,
FBIN,2024-04-18,-1.1,73.58,,
FBIN,2024-04-17,-1.4,74.37,,
FBIN,2024-04-16,-1.2,75.4,,
FBIN,2024-04-15,-1.6,76.3,,
FBIN,2024-04-12,-0.1,77.56,,
FBIN,2024-04-11,0.6,77.66,,
FBIN,2024-04-10,-4.3,77.17,,
FBIN,2024-04-09,-0.7,80.6,,
FBIN,2024-04-08,-0.3,81.14,,
FBIN,2024-04-05,0.3,81.41,,
FBIN,,,,81.19,71.11
FBP,2024-05-01,2.5,17.68,,
FBP,2024-04-30,-1.2,17.25,,
FBP,2024-04-29,1.3,17.46,,
FBP,2024-04-26,-1.9,17.24,,
FBP,2024-04-25,-0.7,17.58,,
FBP,2024-04-24,3.1,17.7,,
FBP,2024-04-23,-0.4,17.16,,
FBP,2024-04-22,1.9,17.23,,
FBP,2024-04-19,2.9,16.91,,
FBP,2024-04-18,0.9,16.44,,
FBP,2024-04-17,0.0,16.29,,
FBP,2024-04-16,-1.9,16.29,,
FBP,2024-04-15,-0.3,16.6,,
FBP,2024-04-12,-0.8,16.65,,
FBP,2024-04-11,-0.7,16.78,,
FBP,2024-04-10,-3.5,16.9,,
FBP,2024-04-09,1.2,17.51,,
FBP,2024-04-08,0.4,17.31,,
FBP,2024-04-05,0.8,17.24,,
FBP,,,,17.1,17.68
FCX,2024-05-01,-0.1,49.91,,
FCX,2024-04-30,-4.7,49.94,,
FCX,2024-04-29,3.8,52.41,,
FCX,2024-04-26,2.2,50.5,,
FCX,2024-04-25,2.4,49.4,,
FCX,2024-04-24,0.5,48.24,,
FCX,2024-04-23,-2.0,47.99,,
FCX,2024-04-22,-1.3,48.95,,
FCX,2024-04-19,-1.1,49.61,,
FCX,2024-04-18,0.7,50.16,,
FCX,2024-04-17,0.8,49.82,,
FCX,2024-04-16,-1.2,49.41,,
FCX,2024-04-15,1.1,50.02,,
FCX,2024-04-12,-2.5,49.47,,
FCX,2024-04-11,-0.4,50.74,,
FCX,2024-04-10,-0.7,50.92,,
FCX,2024-04-09,2.6,51.3,,
FCX,2024-04-08,1.1,50.0,,
FCX,,,,49.47,49.91
FDX,2024-05-01,-0.4,260.73,,
FDX,2024-04-30,-1.5,261.78,,
FDX,2024-04-29,0.0,265.86,,
FDX,2024-04-26,0.1,265.84,,
FDX,2024-04-25,-0.2,265.52,,
FDX,2024-04-24,-2.1,266.07,,
FDX,2024-04-23,0.6,271.75,,
FDX,2024-04-22,1.2,270.15,,
FDX,2024-04-19,1.4,266.99,,
FDX,2024-04-18,0.1,263.37,,
FDX,2024-04-17,-0.7,263.07,,
FDX,2024-04-16,-0.7,264.94,,
FDX,2024-04-15,-0.4,266.74,,
FDX,2024-04-12,-1.6,267.8,,
FDX,2024-04-11,0.7,272.18,,
FDX,2024-04-10,-2.2,270.3,,
FDX,2024-04-09,0.3,276.37,,
FDX,2024-04-08,0.7,275.57,,
FDX,2024-04-05,-0.7,273.52,,
FDX,,,,275.51,260.73
FE,2024-05-01,0.9,38.7,,
FE,2024-04-30,-1.1,38.34,,
FE,2024-04-29,1.7,38.78,,
FE,2024-04-26,-1.1,38.13,,
FE,2024-04-25,0.7,38.57,,
FE,2024-04-24,0.5,38.3,,
FE,2024-04-23,-0.2,38.12,,
FE,2024-04-22,0.1,38.21,,
FE,2024-04-19,1.4,38.17,,
FE,2024-04-18,0.5,37.63,,
FE,2024-04-17,1.7,37.45,,
FE,2024-04-16,-1.5,36.83,,
FE,2024-04-15,-0.0,37.4,,
FE,2024-04-12,-0.6,37.41,,
FE,2024-04-11,-0.6,37.62,,
FE,2024-04-10,-1.6,37.84,,
FE,2024-04-09,0.3,38.47,,
FE,2024-04-08,0.9,38.37,,
FE,2024-04-05,-0.7,38.01,,
FE,,,,38.27,38.7
FERG,2024-05-01,0.7,211.43,,
FERG,2024-04-30,-2.4,209.9,,
FERG,2024-04-29,0.9,215.16,,
FERG,2024-04-26,0.2,213.33,,
FERG,2024-04-25,1.7,212.83,,
FERG,2024-04-24,-1.3,209.19,,
FERG,2024-04-23,1.8,211.9,,
FERG,2024-04-22,-0.3,208.19,,
FERG,2024-04-19,-0.4,208.8,,
FERG,2024-04-18,-0.9,209.54,,
FERG,2024-04-17,-1.8,211.44,,
FERG,2024-04-16,0.2,215.4,,
FERG,2024-04-15,-0.6,215.01,,
FERG,2024-04-12,-0.9,216.32,,
FERG,2024-04-11,-1.0,218.26,,
FERG,2024-04-10,-0.7,220.45,,
FERG,2024-04-09,-0.7,222.05,,
FERG,2024-04-08,-0.1,223.58,,
FERG,2024-04-05,1.1,223.85,,
FERG,,,,221.33,211.43
FHN,2024-05-01,0.9,15.06,,
FHN,2024-04-30,0.5,14.92,,
FHN,2024-04-29,0.2,14.84,,
FHN,2024-04-26,0.1,14.81,,
FHN,2024-04-25,-0.9,14.8,,
FHN,2024-04-24,0.3,14.93,,
FHN,2024-04-23,-0.2,14.88,,
FHN,2024-04-22,1.9,14.91,,
FHN,2024-04-19,2.5,14.63,,
FHN,2024-04-18,0.8,14.28,,
FHN,2024-04-17,1.9,14.17,,
FHN,2024-04-16,-0.9,13.91,,
FHN,2024-04-15,-1.2,14.03,,
FHN,2024-04-12,-1.8,14.2,,
FHN,2024-04-11,-0.5,14.46,,
FHN,2024-04-10,-3.3,14.53,,
FHN,2024-04-09,-0.8,15.03,,
FHN,2024-04-08,2.2,15.15,,
FHN,2024-04-05,0.6,14.82,,
FHN,,,,14.73,15.06
FI,2024-05-01,-2.5,148.86,,
FI,2024-04-30,-1.1,152.67,,
FI,2024-04-29,-1.0,154.32,,
FI,2024-04-26,1.7,155.89,,
FI,2024-04-25,0.7,153.29,,
FI,2024-04-24,-2.0,152.25,,
FI,2024-04-23,4.4,155.39,,
FI,2024-04-22,0.1,148.8,,
FI,2024-04-19,1.2,148.62,,
FI,2024-04-18,-0.1,146.91,,
FI,2024-04-17,0.5,147.1,,
